EVENT,META,WEEK,DATE,RESULT,POINTS,PLAYER,URL,ARCHETYPE,COLOR,COMPANION
Modern Challenge,PostAstrolabeBan,9,2020-09-12,12th Place,15,MIkepick7,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#mikepick_th_place,Eldrazi Tron,C,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,13th Place,15,pootisgodsamongus,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#pootisgodsamongus_th_place,Gruul Midrange,RG,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,14th Place,15,genmatsu,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#genmatsu_th_place,Uroza,UBG,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,15th Place,15,SebastianStueckl,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#sebastianstueckl_th_place,Obosh Aggro,R,Obosh
Modern Challenge,PostAstrolabeBan,9,2020-09-12,16th Place,15,Sodeq,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#sodeq_th_place,Ad Nauseam,WUB,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,17th Place,15,tribalmaster,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#tribalmaster_th_place,Humans,WUR,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,18th Place,15,calheiros,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#calheiros_th_place,Amulet Titan,G,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,19th Place,15,DaniMRebel,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#danimrebel_th_place,Spirits,WU,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,20th Place,15,Tsubasa_Cat,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#tsubasa_cat_th_place,Izzet Prowess,UR,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,21st Place,15,eggybenny,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#eggybenny_st_place,Grixis Shadow,UBR,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,22nd Place,15,Saviall,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#saviall_nd_place,Green Tron,G,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,23rd Place,15,bcs8995,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#bcs_rd_place,Obosh Aggro,R,Obosh
Modern Challenge,PostAstrolabeBan,9,2020-09-12,24th Place,15,Fluorspar,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#fluorspar_th_place,Humans,WUBRG,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,25th Place,15,nahuel10,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#nahuel_th_place,Izzet Prowess,UR,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,26th Place,15,iggkrajc,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#iggkrajc_th_place,Green Tron,G,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,27th Place,15,t1griselbrand,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#tgriselbrand_th_place,Neobrand,UG,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,28th Place,12,Patapon20,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#patapon_th_place,Dredge,BRG,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,29th Place,12,Trellon,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#trellon_th_place,Blue Tron,U,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,30th Place,12,ice_nine_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#ice_nine__th_place,Land Destruction,WR,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,31st Place,12,BigPanda_559,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#bigpanda__st_place,Burn,WR,
Modern Challenge,PostAstrolabeBan,9,2020-09-12,32nd Place,12,Predicted,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-13#predicted_nd_place,Yawgmoth,WBG,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,1st Place,15,kanister,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#kanister_st_place,Humans,WUBRG,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,2nd Place,15,MrRaeb,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#mrraeb_nd_place,Uroza,UG,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,3rd Place,18,pootisgodsamongus,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#pootisgodsamongus_rd_place,Obosh Aggro,R,Obosh
Modern Challenge,PostAstrolabeBan,9,2020-09-13,4th Place,15,Nikachu,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#nikachu_th_place,Merfolk,UG,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,5th Place,18,Skrown,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#skrown_th_place,Grixis Shadow,UBR,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,6th Place,18,Artem_Kuhtin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#artem_kuhtin_th_place,White Devotion,W,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,7th Place,18,musasabi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#musasabi_th_place,Reclaimer Titan,WG,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,8th Place,15,Laplasjan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#laplasjan_th_place,Devoted,WG,Lurrus
Modern Challenge,PostAstrolabeBan,9,2020-09-13,9th Place,15,RoadmanEvans,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#roadmanevans_th_place,Izzet Prowess,UR,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,10th Place,15,alemilan19,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#alemilan_th_place,Sultai Control,UBG,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,11th Place,15,faisal,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#faisal_th_place,Jund Midrange,BRG,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,12th Place,15,nahuel10,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#nahuel_th_place,Izzet Prowess,UR,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,13th Place,15,TuggaNaxos,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#tugganaxos_th_place,Rakdos Prowess,BR,Lurrus
Modern Challenge,PostAstrolabeBan,9,2020-09-13,14th Place,15,Rooney56,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#rooney_th_place,Grixis Shadow,UBR,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,15th Place,15,SebastianStueckl,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#sebastianstueckl_th_place,Obosh Aggro,R,Obosh
Modern Challenge,PostAstrolabeBan,9,2020-09-13,16th Place,12,Rinko,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#rinko_th_place,Enduring Ideal,W,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,17th Place,12,_Batutinha_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#_batutinha__th_place,Bant Control,WUG,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,18th Place,12,Raptor_Nachos,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#raptor_nachos_th_place,Burn,WR,Lurrus
Modern Challenge,PostAstrolabeBan,9,2020-09-13,19th Place,12,bennybo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#bennybo_th_place,Ad Nauseam,WUB,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,20th Place,12,Fluorspar,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#fluorspar_th_place,Humans,WUBRG,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,21st Place,12,raven0904,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#raven_st_place,Green Tron,G,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,22nd Place,12,WingedHussar,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#wingedhussar_nd_place,Neobrand,UG,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,23rd Place,12,pandanaconda,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#pandanaconda_rd_place,Hardened Scales,G,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,24th Place,12,Oderus Urungus,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#oderus_urungus_th_place,Bogles,WG,Lurrus
Modern Challenge,PostAstrolabeBan,9,2020-09-13,25th Place,12,staffmat1992,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#staffmat_th_place,Gruul Midrange,RG,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,26th Place,12,CReactor,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#creactor_th_place,Rakdos Prowess,BR,Lurrus
Modern Challenge,PostAstrolabeBan,9,2020-09-13,27th Place,12,Vallejo97,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#vallejo_th_place,Gruul Midrange,RG,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,28th Place,12,ejcos531,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#ejcos_th_place,Izzet Prowess,UR,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,29th Place,12,Wtnof,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#wtnof_th_place,Gruul Midrange,RG,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,30th Place,12,ThekingFor1000years,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#thekingforyears_th_place,Infect,WUG,
Modern Challenge,PostAstrolabeBan,9,2020-09-13,31st Place,9,_LSN_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#_lsn__st_place,Burn,WR,Lurrus
Modern Challenge,PostAstrolabeBan,9,2020-09-13,32nd Place,9,WeareVenom,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-09-14#wearevenom_nd_place,Bant Control,WUG,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,1st Place,24,bomberboss,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#bomberboss_st_place,Humans,WUBRG,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,2nd Place,24,billsive,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#billsive_nd_place,Temur Control,URG,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,3rd Place,24,Ivc,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#ivc_rd_place,Azorius Control,WU,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,4th Place,21,Sharkcaster_Mage,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#sharkcaster_mage_th_place,Reclaimer Titan,WRG,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,5th Place,24,3HaLeX1,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#halex_th_place,Eldrazi Tron,C,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,6th Place,24,Gerschi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#gerschi_th_place,Sultai Control,UBG,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,7th Place,24,Daking3603,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#daking_th_place,Reclaimer Titan,WRG,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,8th Place,21,Violent_Outburst,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#violent_outburst_th_place,Scapeshift,URG,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,9th Place,21,Venom1,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#venom_th_place,Ad Nauseam,WUB,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,10th Place,21,Zar0s,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#zars_th_place,Reclaimer Titan,WG,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,11th Place,21,otakkun,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#otakkun_th_place,Green Tron,G,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,12th Place,21,Janh,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#janh_th_place,Sultai Control,UBG,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,13th Place,21,johnsmith3373,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#johnsmith_th_place,Izzet Prowess,UR,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,14th Place,21,Patxi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#patxi_th_place,Rakdos Prowess,BR,Lurrus
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,15th Place,21,gove1931,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#gove_th_place,Bant Control,WUG,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,16th Place,21,CavalloGoloso,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#cavallogoloso_th_place,Azorius Control,WU,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,17th Place,21,HamburgerJung,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#hamburgerjung_th_place,Green Tron,G,Jegantha
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,18th Place,21,HotBread,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#hotbread_th_place,Izzet Prowess,UR,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,19th Place,21,AJOCHUM,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#ajochum_th_place,Temur Control,URG,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,20th Place,21,oskiyaa,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#oskiyaa_th_place,Obosh Aggro,R,Obosh
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,21st Place,21,Colossum,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#colossum_st_place,Green Tron,G,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,22nd Place,21,patheus_84,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#patheus__nd_place,Ad Nauseam,WUB,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,23rd Place,18,canepis16,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#canepis_rd_place,Rakdos Prowess,BR,Lurrus
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,24th Place,18,ShowTime_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#showtime__th_place,Burn,WR,Lurrus
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,25th Place,18,junghans,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#junghans_th_place,Devoted,WRG,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,26th Place,18,Mateusf34,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#mateusf_th_place,Eldrazi Tron,C,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,27th Place,18,Kuhb,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#kuhb_th_place,Devoted,WG,Lurrus
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,28th Place,18,MoxSquirrel,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#moxsquirrel_th_place,Rakdos Prowess,BR,Lurrus
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,29th Place,18,aspiringspike,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#aspiringspike_th_place,Azorius Control,WU,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,30th Place,18,ht991122,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#ht_th_place,Temur Control,URG,
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,31st Place,18,Kurusu,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#kurusu_st_place,Kiki Chord,WRG,Yorion
Modern Champ Qual,PostAstrolabeBan,9,2020-09-13,32nd Place,18,SakeIzumo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-champ-qual-2020-09-14#sakeizumo_nd_place,Izzet Prowess,UR,
Modern Preliminary,PostAstrolabeBan,10,2020-09-14,5-0,15,Lukas261997,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-15#lukas_-,Grixis Shadow,UBR,
Modern Preliminary,PostAstrolabeBan,10,2020-09-14,4-1,12,Rhianne,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-15#rhianne_-,Dredge,BRG,
Modern Preliminary,PostAstrolabeBan,10,2020-09-14,4-1,12,Thrall90,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-15#thrall_-,Jund Midrange,BRG,
Modern Preliminary,PostAstrolabeBan,10,2020-09-14,4-1,12,_Ingles_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-15#_ingles__-,Ad Nauseam,WUB,
Modern Preliminary,PostAstrolabeBan,10,2020-09-14,4-1,12,killersuv,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-15#killersuv_-,Temur Control,URG,
Modern Preliminary,PostAstrolabeBan,10,2020-09-14,3-2,9,fatkiddestroyers,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-15#fatkiddestroyers_-,Bant Midrange,WUG,
Modern Preliminary,PostAstrolabeBan,10,2020-09-14,3-2,9,stonepeanut,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-15#stonepeanut_-,Green Tron,G,
Modern Preliminary,PostAstrolabeBan,10,2020-09-14,3-2,9,Kazuga,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-15#kazuga_-,Obosh Aggro,R,Obosh
Modern Preliminary,PostAstrolabeBan,10,2020-09-14,3-2,9,122pablo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-15#pablo_-,Ascendancy Combo,WURG,Jegantha
Modern Preliminary,PostAstrolabeBan,10,2020-09-14,3-2,9,Usama96,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-15#usama_-,Jund Midrange,BRG,
Modern Preliminary,PostAstrolabeBan,10,2020-09-14,3-2,9,gove1931,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-15#gove_-,Bant Control,WUG,
Modern Preliminary,PostAstrolabeBan,10,2020-09-14,3-2,9,Zar0s,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-15#zars_-,Humans,WUBRG,
Modern Preliminary,PostAstrolabeBan,10,2020-09-14,3-2,9,hcook725,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-15#hcook_-,Mardu Shadow,WBR,
Modern Preliminary,PostAstrolabeBan,10,2020-09-14,3-2,9,RicardoMSLan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-15#ricardomslan_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,10,2020-09-15,5-0,15,__matsugan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-16#__matsugan_-,Ad Nauseam,WUB,
Modern Preliminary,PostAstrolabeBan,10,2020-09-15,4-1,12,m-boy,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-16#m-boy_-,Merfolk,UG,
Modern Preliminary,PostAstrolabeBan,10,2020-09-15,4-1,12,Violent_Outburst,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-16#violent_outburst_-,Scapeshift,URG,
Modern Preliminary,PostAstrolabeBan,10,2020-09-15,3-2,9,kbzx,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-16#kbzx_-,Dredge,WBRG,
Modern Preliminary,PostAstrolabeBan,10,2020-09-15,3-2,9,Mikhathara1994,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-16#mikhathara_-,Izzet Prowess,UR,
Modern Preliminary,PostAstrolabeBan,10,2020-09-15,3-2,9,moyashi0904,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-16#moyashi_-,Temur Control,URG,
Modern Preliminary,PostAstrolabeBan,10,2020-09-15,3-2,9,felider,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-16#felider_-,Eldrazi Tron,C,
Modern Preliminary,PostAstrolabeBan,10,2020-09-15,3-2,9,otakkun,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-16#otakkun_-,Green Tron,G,
Modern Preliminary,PostZendikarRising,1,2020-09-16,5-0,15,ThekingFor1000years,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#thekingforyears_-,Infect,UG,
Modern Preliminary,PostZendikarRising,1,2020-09-16,4-1,12,Bullwinkkle6705,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#bullwinkkle_-,Temur Control,URG,
Modern Preliminary,PostZendikarRising,1,2020-09-16,4-1,12,CHILLEDADED,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#chilledaded_-,Green Tron,G,
Modern Preliminary,PostZendikarRising,1,2020-09-16,4-1,12,andrw1232,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#andrw_-,Temur Control,URG,
Modern Preliminary,PostZendikarRising,1,2020-09-16,4-1,12,PTarts2win,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#ptartswin_-,Gruul Midrange,RG,
Modern Preliminary,PostZendikarRising,1,2020-09-16,4-1,12,pokerswizard,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#pokerswizard_-,Humans,WUBRG,
Modern Preliminary,PostZendikarRising,1,2020-09-16,3-2,9,Kazuga,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#kazuga_-,Dredge,BRG,
Modern Preliminary,PostZendikarRising,1,2020-09-16,3-2,9,Hemsley,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#hemsley_-,Hammer Time,WR,Lurrus
Modern Preliminary,PostZendikarRising,1,2020-09-16,3-2,9,leclairandy,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#leclairandy_-,Temur Control,URG,
Modern Preliminary,PostZendikarRising,1,2020-09-16,3-2,9,Waumpus,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#waumpus_-,Heliod Combo,WUG,
Modern Preliminary,PostZendikarRising,1,2020-09-16,3-2,9,jsteed,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#jsteed_-,Gruul Midrange,RG,
Modern Preliminary,PostZendikarRising,1,2020-09-16,3-2,9,Lord_of_Puntlantis,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#lord_of_puntlantis_-,Electro Balance,URG,
Modern Preliminary,PostZendikarRising,1,2020-09-16,3-2,9,Mcleskey,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#mcleskey_-,Humans,WUBRG,
Modern Preliminary,PostZendikarRising,1,2020-09-16,3-2,9,MZBlazer,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#mzblazer_-,Grixis Shadow,UBR,
Modern Preliminary,PostZendikarRising,1,2020-09-16,3-2,9,Icteridae,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#icteridae_-,Mono White Taxes,W,
Modern Preliminary,PostZendikarRising,1,2020-09-16,3-2,9,_IlNano_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-17#_ilnano__-,Humans,WUBRG,
Modern Preliminary,PostZendikarRising,1,2020-09-17,5-0,15,ilsecco14,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-18#ilsecco_-,Gruul Midrange,RG,
Modern Preliminary,PostZendikarRising,1,2020-09-17,4-1,12,Mcleskey,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-18#mcleskey_-,Bogles,WG,
Modern Preliminary,PostZendikarRising,1,2020-09-17,4-1,12,TheMelkMan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-18#themelkman_-,Eldrazi Tron,C,
Modern Preliminary,PostZendikarRising,1,2020-09-17,4-1,12,Gernardi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-18#gernardi_-,Grixis Shadow,UBR,
Modern Preliminary,PostZendikarRising,1,2020-09-17,4-1,12,dani_chad,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-18#dani_chad_-,Jund Midrange,BRG,
Modern Preliminary,PostZendikarRising,1,2020-09-17,3-2,9,GodOfSlaughter,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-18#godofslaughter_-,Gruul Midrange,RG,
Modern Preliminary,PostZendikarRising,1,2020-09-17,3-2,9,Redgy819,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-18#redgy_-,Jund Midrange,BRG,
Modern Preliminary,PostZendikarRising,1,2020-09-17,3-2,9,Draccon136,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-18#draccon_-,Mono White Taxes,W,
Modern Preliminary,PostZendikarRising,1,2020-09-17,3-2,9,AbelMolto,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-09-18#abelmolto_-,Burn,WRG,
