EVENT,META,WEEK,DATE,RESULT,POINTS,PLAYER,URL,ARCHETYPE,COLOR,COMPANION
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,HeyPharaoh,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#heypharaoh_-,Azorius Control,WU,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Teston,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#teston_-,Gifts Storm,UR,Jegantha
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,cftsoc3,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#cftsoc_-,Bant Blink,WUG,Yorion
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Jakesbaked,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#jakesbaked_-,Scapeshift,URG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,PaChA94s,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#pachas_-,Ad Nauseam,WUB,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Sonso JF,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#sonso_jf_-,Heliod Devoted,WBG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,cfilly4460,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#cfilly_-,Golos Tron,G,Jegantha
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,matyo804,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#matyo_-,Winota,WRG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,kaikalbuquerque,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#kaikalbuquerque_-,Bogles,WG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Matts,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#matts_-,Dredge,BRG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,WotC_AndrewB,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#wotc_andrewb_-,Mono White Taxes,W,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Madwolf87,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#madwolf_-,Jund Shadow,BRG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,fupalorda,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#fupalorda_-,Izzet Restore Balance,URG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,litianshuo670,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#litianshuo_-,Orzhov Taxes,WB,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,thepensword,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#thepensword_-,Izzet Control,UR,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,ScreenwriterNY,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#screenwriterny_-,WUBG Control,WUBG,Yorion
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Urzza100,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#urzza_-,Bant Control,WUG,Yorion
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Old-bag-o-bones,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#old-bag-o-bones_-,Smallpox,WB,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Kotva,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#kotva_-,Ninja Faeries,UB,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,ContraEgo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#contraego_-,Thopter Urza,UBR,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Blindside09,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#blindside_-,Hardened Scales,BG,Lurrus
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,il_matagatto,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#il_matagatto_-,Burn,WR,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,DarkKeeper,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#darkkeeper_-,WUBG Control,WUBG,Yorion
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,FuryGarruk,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#furygarruk_-,Emeria Titan,WU,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,MarmotaStore,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#marmotastore_-,Rakdos Prowess,BR,Lurrus
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Blademaster777,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#blademaster_-,Hammer Time,WR,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Nagato_Boran,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#nagato_boran_-,Jund Midrange,BRG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,XOPYC,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#xopyc_-,Mono White Taxes,W,Yorion
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Traft,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#traft_-,Infect,UG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,MHayashi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#mhayashi_-,Mono Red Prowess,R,Jegantha
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,hoveydw,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#hoveydw_-,Delver,UR,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,MasterA,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#mastera_-,Goblins,BRG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,MrRaeb,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#mrraeb_-,Uroza,UBG,Yorion
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,C4N7O,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#cno_-,WUBG Control,WUBG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Never_DidntHaveIt,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#never_didnthaveit_-,Boros Prowess,WR,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Justodeangelo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#justodeangelo_-,Scapeshift,URG,Yorion
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,CordoTwin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#cordotwin_-,Grixis Shadow,UBR,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,vixyp,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#vixyp_-,Bant Midrange,WUG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,wambocombo2020,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#wambocombo_-,Jeskai Breach,WURG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Diem4x,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#diemx_-,Bant Control,WUG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Dfeanor,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#dfeanor_-,Primeval Titan,BRG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Lucabireskusku,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#lucabireskusku_-,Inverter,UB,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,mrjgiles,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#mrjgiles_-,U Tron,U,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,sandoiche,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#sandoiche_-,Titan Shift,RG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,kyon1024,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#kyon_-,Polymorph,WUBRG,Yorion
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Girolamo1996,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#girolamo_-,Humans,WUBRG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Rvng,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#rvng_-,Mono Red Prowess,R,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,zectrooperdelta,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#zectrooperdelta_-,Izzet Control,UR,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,TscheggschDePoegg,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#tscheggschdepoegg_-,Sultai Control,UBG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,PuNk_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#punk__-,Taking Turns,UR,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Doomed_Necromancer,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#doomed_necromancer_-,Abzan Midrange,WBG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,willtheelf1,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#willtheelf_-,Gruul Midrange,RG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Somefellow,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#somefellow_-,Neobrand,UG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,illwill552,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#illwill_-,Sultai Control,UBG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,MartinezDP,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#martinezdp_-,Heliod Devoted,WUG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Kurusu,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#kurusu_-,Kiki Chord,WBRG,Yorion
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,603Leb,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#leb_-,Amulet Titan,URG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,mashmalovsky,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#mashmalovsky_-,Yawgmoth,BG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,Termahgerf,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#termahgerf_-,Uroza,WUG,Yorion
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,marcofabrizi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#marcofabrizi_-,Temur Midrange,URG,
Modern League,PostCompanionChange,2,2020-06-09,5-0,-,yriel,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-06-09#yriel_-,Jund Midrange,BRG,Lurrus
Modern Preliminary,PostCompanionChange,2,2020-06-09,5-0,15,signblindman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-10#signblindman_-,Gruul Midrange,RG,
Modern Preliminary,PostCompanionChange,2,2020-06-09,4-1,12,GedionRavenor,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-10#gedionravenor_-,Bant Control,WUG,
Modern Preliminary,PostCompanionChange,2,2020-06-09,4-1,12,_Shatun_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-10#_shatun__-,Gruul Midrange,RG,
Modern Preliminary,PostCompanionChange,2,2020-06-09,4-1,12,TSPJendrek,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-10#tspjendrek_-,WUBG Control,WUBG,
Modern Preliminary,PostCompanionChange,2,2020-06-09,4-1,12,Janh,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-10#janh_-,Temur Control,URG,
Modern Preliminary,PostCompanionChange,2,2020-06-09,3-2,9,_INF_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-10#_inf__-,Gifts Storm,UR,
Modern Preliminary,PostCompanionChange,2,2020-06-09,3-2,9,alemilan19,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-10#alemilan_-,Bant Control,WUG,
Modern Preliminary,PostCompanionChange,2,2020-06-09,3-2,9,Fabrice_K,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-10#fabrice_k_-,Ninja Faeries,UB,
Modern Preliminary,PostCompanionChange,2,2020-06-09,3-2,9,DylanGregory,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-10#dylangregory_-,Humans,WUBRG,
Modern Preliminary,PostCompanionChange,2,2020-06-09,3-2,9,Mcleskey,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-10#mcleskey_-,Burn,WR,
Modern Preliminary,PostCompanionChange,2,2020-06-09,3-2,9,DavidDPanda,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-10#daviddpanda_-,E Tron,C,
Modern Preliminary,PostCompanionChange,2,2020-06-09,3-2,9,ZYURYO,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-10#zyuryo_-,WUBG Control,WUBG,
Modern Preliminary,PostCompanionChange,2,2020-06-10,5-0,15,Mistakenn,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-11#mistakenn_-,KGC Amulet Titan,WUBRG,
Modern Preliminary,PostCompanionChange,2,2020-06-10,4-1,12,Lord_Beerus,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-11#lord_beerus_-,Burn,WR,
Modern Preliminary,PostCompanionChange,2,2020-06-10,4-1,12,il_matagatto,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-11#il_matagatto_-,Burn,WR,
Modern Preliminary,PostCompanionChange,2,2020-06-10,4-1,12,_Shatun_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-11#_shatun__-,Gruul Midrange,RG,
Modern Preliminary,PostCompanionChange,2,2020-06-10,4-1,12,Sonic_Smasher,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-11#sonic_smasher_-,Bant Control,WUG,
Modern Preliminary,PostCompanionChange,2,2020-06-10,3-2,9,Lirek154,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-11#lirek_-,Azorius Control,WU,
Modern Preliminary,PostCompanionChange,2,2020-06-10,3-2,9,DreamsOfAshiok,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-11#dreamsofashiok_-,E Tron,C,
Modern Preliminary,PostCompanionChange,2,2020-06-10,3-2,9,Charlesjacenorman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-11#charlesjacenorman_-,Burn,WR,Lurrus
Modern Preliminary,PostCompanionChange,2,2020-06-10,3-2,9,flatnose,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-11#flatnose_-,Merfolk,UG,
Modern Preliminary,PostCompanionChange,2,2020-06-10,3-2,9,Theo_Jung,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-11#theo_jung_-,Uroza,URG,
Modern Preliminary,PostCompanionChange,2,2020-06-10,3-2,9,PRGJJAR,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-11#prgjjar_-,Dredge,BRG,
Modern Preliminary,PostCompanionChange,2,2020-06-10,3-2,9,Toastxp,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-11#toastxp_-,Uroza,URG,
Modern Preliminary,PostCompanionChange,2,2020-06-10,3-2,9,EdB,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-11#edb_-,Amulet Titan,UBRG,
Modern Preliminary,PostCompanionChange,2,2020-06-10,3-2,9,Doni_Dominaria,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-11#doni_dominaria_-,Mono Red Prowess,R,Jegantha
Modern Preliminary,PostCompanionChange,2,2020-06-11,5-0,15,ravensfan52720,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-12#ravensfan_-,Humans,WUBRG,
Modern Preliminary,PostCompanionChange,2,2020-06-11,5-0,15,billsive,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-12#billsive_-,Bant Control,WUG,Yorion
Modern Preliminary,PostCompanionChange,2,2020-06-11,4-1,12,WebZone,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-12#webzone_-,Humans,WUBRG,
Modern Preliminary,PostCompanionChange,2,2020-06-11,4-1,12,PeanutBrittle,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-12#peanutbrittle_-,Gifts Storm,UR,
Modern Preliminary,PostCompanionChange,2,2020-06-11,4-1,12,ecobaronen,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-12#ecobaronen_-,Gruul Midrange,RG,
Modern Preliminary,PostCompanionChange,2,2020-06-11,4-1,12,madechai,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-12#madechai_-,Mono Red Prowess,R,
Modern Preliminary,PostCompanionChange,2,2020-06-11,4-1,12,brunocaleb,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-12#brunocaleb_-,Gruul Midrange,RG,
Modern Preliminary,PostCompanionChange,2,2020-06-11,3-2,9,TheTunnelingCat,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-12#thetunnelingcat_-,E Tron,C,
Modern Preliminary,PostCompanionChange,2,2020-06-11,3-2,9,PRGJJAR,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-12#prgjjar_-,Dredge,BRG,
Modern Preliminary,PostCompanionChange,2,2020-06-11,3-2,9,staples87,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-12#staples_-,E Tron,C,
Modern Preliminary,PostCompanionChange,2,2020-06-11,3-2,9,benjamin13,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-12#benjamin_-,Titan Shift,RG,
Modern Preliminary,PostCompanionChange,2,2020-06-11,3-2,9,Sonic_Smasher,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-12#sonic_smasher_-,Bant Control,WUG,
Modern Preliminary,PostCompanionChange,2,2020-06-11,3-2,9,il_matagatto,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-12#il_matagatto_-,Burn,WR,
Modern Preliminary,PostCompanionChange,2,2020-06-11,3-2,9,Misplacedginger,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-06-12#misplacedginger_-,Bant Control,WUG,
