"","PLAYERS","NO_APPEARANCES","TOTAL_NB_MATCHES","WINRATE_AVERAGE","WINRATE_95_MIN","WINRATE_95_MAX","TOTAL_POINTS","ARCHETYPE_NAMES","ARCHETYPE_COUNT","URL"
"113","Clangeddin6",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Eldrazi Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-01-31#clangeddin_nd_place"
"114","MadMaxErnst",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Hammer Time","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#madmaxernst_th_place"
"115","Hazzrd",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Obosh Aggro","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#hazzrd_st_place"
"116","patheus_84",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Ad Nauseam","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#patheus__nd_place"
"117","_Marian_",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#_marian__rd_place"
"118","paucr5",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Spirits","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#paucr_th_place"
"119","Lightless0624",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#lightless_th_place"
"120","Wolfie98",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Thopter Urza","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#wolfie_th_place"
"121","musasabi",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#musasabi_th_place"
"122","Filyoni",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Heliod Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-01#filyoni_nd_place"
"123","noobsaibot",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Rakdos Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#noobsaibot_th_place"
"124","Magic_Dan",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Burn","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#magic_dan_th_place"
"125","SvenSveeterSven",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Izzet Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#svensveetersven_th_place"
"126","Capipf95",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#capipf_th_place"
"127","izaacrp",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#izaacrp_st_place"
"128","Gul_Dukat",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-07#gul_dukat_nd_place"
"129","Jenara19",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"5 Color Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#jenara_rd_place"
"130","Kyuubioffate",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"UBRG Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#kyuubioffate_th_place"
"131","slamanscott1228",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Giants","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#slamanscott_th_place"
"132","pablohotdog",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#pablohotdog_th_place"
"133","CRYPTIC_C4SSIE",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"5 Color Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#cryptic_cssie_th_place"
"134","BigB3N",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Temur Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#bigbn_th_place"
"135","fradev1988",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Electro Balance","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#fradev_th_place"
"136","KoKonuts",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Jund Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#kokonuts_st_place"
"137","Metcalf23",1,7,0.571428571428571,0.184051567640083,0.901011721557492,12,"Mono White Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2021-02-08#metcalf_nd_place"
"138","katuo079595",1,4,1,0.397635364383525,1,12,"Jund Midrange","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-30#katuo_-"
"139","Phill_Hellmuth",1,4,1,0.397635364383525,1,12,"Jund Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-05#phill_hellmuth_-"
"140","SourceOdin",1,4,1,0.397635364383525,1,12,"Trickery Combo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-06#sourceodin_-"
"141","taraaasyk",1,4,0.75,0.194120449683243,0.99369053679029,9,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#taraaasyk_-"
"142","WhiTe TsaR",1,4,0.75,0.194120449683243,0.99369053679029,9,"Shadow Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#white_tsar_-"
"143","ArcanisRestored",1,4,0.75,0.194120449683243,0.99369053679029,9,"Green Tron","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-29#arcanisrestored_-"
"144","alemilan19",1,4,0.75,0.194120449683243,0.99369053679029,9,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-30#alemilan_-"
"145","kiko",1,4,0.75,0.194120449683243,0.99369053679029,9,"Azorius Taxes","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-30#kiko_-"
"146","kanister",1,4,0.75,0.194120449683243,0.99369053679029,9,"Humans","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-01-30#kanister_-"
"147","pbarrrgh",1,4,0.75,0.194120449683243,0.99369053679029,9,"Reclamation","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-02#pbarrrgh_-"
"148","cntrlfreak",1,4,0.75,0.194120449683243,0.99369053679029,9,"Grixis Shadow","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-02#cntrlfreak_-"
"149","_EzMud1",1,4,0.75,0.194120449683243,0.99369053679029,9,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-03#_ezmud_-"
"150","otakkun",1,4,0.75,0.194120449683243,0.99369053679029,9,"Pyro Prison","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-03#otakkun_-"
"151","pootisgodsamongus",1,4,0.75,0.194120449683243,0.99369053679029,9,"Jund Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-04#pootisgodsamongus_-"
"152","HanChoBai",1,4,0.75,0.194120449683243,0.99369053679029,9,"5 Color Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-04#hanchobai_-"
"153","Tixis",1,4,0.75,0.194120449683243,0.99369053679029,9,"Niv To Light","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-05#tixis_-"
"154","iDaveW",1,4,0.75,0.194120449683243,0.99369053679029,9,"Amulet Titan","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-05#idavew_-"
"155","gyyby297",1,4,0.75,0.194120449683243,0.99369053679029,9,"Oops All Spells","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-06#gyyby_-"
"156","NJGB1",1,4,0.75,0.194120449683243,0.99369053679029,9,"Jund Turbo Tibalt","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-06#njgb_-"
"157","patrick50",1,4,0.75,0.194120449683243,0.99369053679029,9,"Izzet Prowess","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2021-02-06#patrick_-"
